id,company_id,year,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,free_cash_flow,fcf_yield_pct,broad_sector,sector_median_pe,pe_difference_pct,valuation_flag,cluster_id,cluster_name
100,BEL,2022,1143459.9,1249718.69,72.89,7.89,28.11,4.49,-665.0,-0.05815682736228879,Industrials,49.83,46.2773429660847,Caution,2,Dividend Leaders
100,BEL,2022,1143459.9,1249718.69,72.89,7.89,28.11,4.49,-665.0,-0.05815682736228879,Industrials,49.83,46.2773429660847,Caution,4,Turnaround
100,BEL,2022,1143459.9,1249718.69,72.89,7.89,28.11,4.49,-665.0,-0.05815682736228879,Industrials,49.83,46.2773429660847,Caution,4,Turnaround
101,BEL,2023,1055965.69,1261553.4,18.0,12.66,25.88,4.22,3907.0,0.3699930818774993,Industrials,49.83,-63.87718242022877,Discount,2,Dividend Leaders
101,BEL,2023,1055965.69,1261553.4,18.0,12.66,25.88,4.22,3907.0,0.3699930818774993,Industrials,49.83,-63.87718242022877,Discount,2,Dividend Leaders
101,BEL,2023,1055965.69,1261553.4,18.0,12.66,25.88,4.22,3907.0,0.3699930818774993,Industrials,49.83,-63.87718242022877,Discount,2,Dividend Leaders
101,BEL,2023,1055965.69,1261553.4,18.0,12.66,25.88,4.22,3907.0,0.3699930818774993,Industrials,49.83,-63.87718242022877,Discount,2,Dividend Leaders
101,BEL,2023,1055965.69,1261553.4,18.0,12.66,25.88,4.22,3907.0,0.3699930818774993,Industrials,49.83,-63.87718242022877,Discount,4,Turnaround
101,BEL,2023,1055965.69,1261553.4,18.0,12.66,25.88,4.22,3907.0,0.3699930818774993,Industrials,49.83,-63.87718242022877,Discount,4,Turnaround
102,BEL,2024,1354781.06,1259877.04,17.89,9.22,23.14,0.76,-1265.0,-0.09337302073000636,Industrials,49.83,-64.09793297210516,Discount,2,Dividend Leaders
102,BEL,2024,1354781.06,1259877.04,17.89,9.22,23.14,0.76,-1265.0,-0.09337302073000636,Industrials,49.83,-64.09793297210516,Discount,2,Dividend Leaders
102,BEL,2024,1354781.06,1259877.04,17.89,9.22,23.14,0.76,-1265.0,-0.09337302073000636,Industrials,49.83,-64.09793297210516,Discount,2,Dividend Leaders
102,BEL,2024,1354781.06,1259877.04,17.89,9.22,23.14,0.76,-1265.0,-0.09337302073000636,Industrials,49.83,-64.09793297210516,Discount,2,Dividend Leaders
102,BEL,2024,1354781.06,1259877.04,17.89,9.22,23.14,0.76,-1265.0,-0.09337302073000636,Industrials,49.83,-64.09793297210516,Discount,4,Turnaround
102,BEL,2024,1354781.06,1259877.04,17.89,9.22,23.14,0.76,-1265.0,-0.09337302073000636,Industrials,49.83,-64.09793297210516,Discount,4,Turnaround
103,BHARTIARTL,2019,224578.88,206515.69,70.91,12.2,32.49,0.07,-8216.0,-3.658402784803273,Communication Services,48.23,47.02467343976778,Caution,2,Dividend Leaders
103,BHARTIARTL,2019,224578.88,206515.69,70.91,12.2,32.49,0.07,-8216.0,-3.658402784803273,Communication Services,48.23,47.02467343976778,Caution,0,High Quality
103,BHARTIARTL,2019,224578.88,206515.69,70.91,12.2,32.49,0.07,-8216.0,-3.658402784803273,Communication Services,48.23,47.02467343976778,Caution,1,Value Stocks
103,BHARTIARTL,2019,224578.88,206515.69,70.91,12.2,32.49,0.07,-8216.0,-3.658402784803273,Communication Services,48.23,47.02467343976778,Caution,2,Dividend Leaders
103,BHARTIARTL,2019,224578.88,206515.69,70.91,12.2,32.49,0.07,-8216.0,-3.658402784803273,Communication Services,48.23,47.02467343976778,Caution,2,Dividend Leaders
103,BHARTIARTL,2019,224578.88,206515.69,70.91,12.2,32.49,0.07,-8216.0,-3.658402784803273,Communication Services,48.23,47.02467343976778,Caution,2,Dividend Leaders
104,BHARTIARTL,2020,196241.62,219777.99,79.6,5.46,17.05,0.6,-11469.0,-5.844325989563274,Communication Services,48.23,65.04250466514617,Caution,2,Dividend Leaders
104,BHARTIARTL,2020,196241.62,219777.99,79.6,5.46,17.05,0.6,-11469.0,-5.844325989563274,Communication Services,48.23,65.04250466514617,Caution,0,High Quality
104,BHARTIARTL,2020,196241.62,219777.99,79.6,5.46,17.05,0.6,-11469.0,-5.844325989563274,Communication Services,48.23,65.04250466514617,Caution,1,Value Stocks
104,BHARTIARTL,2020,196241.62,219777.99,79.6,5.46,17.05,0.6,-11469.0,-5.844325989563274,Communication Services,48.23,65.04250466514617,Caution,2,Dividend Leaders
104,BHARTIARTL,2020,196241.62,219777.99,79.6,5.46,17.05,0.6,-11469.0,-5.844325989563274,Communication Services,48.23,65.04250466514617,Caution,2,Dividend Leaders
104,BHARTIARTL,2020,196241.62,219777.99,79.6,5.46,17.05,0.6,-11469.0,-5.844325989563274,Communication Services,48.23,65.04250466514617,Caution,2,Dividend Leaders
105,BHARTIARTL,2021,232971.76,269937.54,15.3,7.28,28.35,2.22,20919.0,8.979199882423519,Communication Services,48.23,-68.27700601285505,Discount,2,Dividend Leaders
105,BHARTIARTL,2021,232971.76,269937.54,15.3,7.28,28.35,2.22,20919.0,8.979199882423519,Communication Services,48.23,-68.27700601285505,Discount,0,High Quality
105,BHARTIARTL,2021,232971.76,269937.54,15.3,7.28,28.35,2.22,20919.0,8.979199882423519,Communication Services,48.23,-68.27700601285505,Discount,1,Value Stocks
105,BHARTIARTL,2021,232971.76,269937.54,15.3,7.28,28.35,2.22,20919.0,8.979199882423519,Communication Services,48.23,-68.27700601285505,Discount,2,Dividend Leaders
105,BHARTIARTL,2021,232971.76,269937.54,15.3,7.28,28.35,2.22,20919.0,8.979199882423519,Communication Services,48.23,-68.27700601285505,Discount,2,Dividend Leaders
105,BHARTIARTL,2021,232971.76,269937.54,15.3,7.28,28.35,2.22,20919.0,8.979199882423519,Communication Services,48.23,-68.27700601285505,Discount,2,Dividend Leaders
106,BHARTIARTL,2022,276579.83,339227.42,57.38,9.43,34.88,4.05,13539.0,4.895150886454735,Communication Services,48.23,18.97159444329257,Fair,2,Dividend Leaders
106,BHARTIARTL,2022,276579.83,339227.42,57.38,9.43,34.88,4.05,13539.0,4.895150886454735,Communication Services,48.23,18.97159444329257,Fair,0,High Quality
106,BHARTIARTL,2022,276579.83,339227.42,57.38,9.43,34.88,4.05,13539.0,4.895150886454735,Communication Services,48.23,18.97159444329257,Fair,1,Value Stocks
106,BHARTIARTL,2022,276579.83,339227.42,57.38,9.43,34.88,4.05,13539.0,4.895150886454735,Communication Services,48.23,18.97159444329257,Fair,2,Dividend Leaders
106,BHARTIARTL,2022,276579.83,339227.42,57.38,9.43,34.88,4.05,13539.0,4.895150886454735,Communication Services,48.23,18.97159444329257,Fair,2,Dividend Leaders
106,BHARTIARTL,2022,276579.83,339227.42,57.38,9.43,34.88,4.05,13539.0,4.895150886454735,Communication Services,48.23,18.97159444329257,Fair,2,Dividend Leaders
107,BHARTIARTL,2023,288871.93,280003.55,66.89,3.6,37.51,0.1,26093.0,9.032722563248011,Communication Services,48.23,38.68961227451794,Caution,2,Dividend Leaders
107,BHARTIARTL,2023,288871.93,280003.55,66.89,3.6,37.51,0.1,26093.0,9.032722563248011,Communication Services,48.23,38.68961227451794,Caution,0,High Quality
107,BHARTIARTL,2023,288871.93,280003.55,66.89,3.6,37.51,0.1,26093.0,9.032722563248011,Communication Services,48.23,38.68961227451794,Caution,1,Value Stocks
107,BHARTIARTL,2023,288871.93,280003.55,66.89,3.6,37.51,0.1,26093.0,9.032722563248011,Communication Services,48.23,38.68961227451794,Caution,2,Dividend Leaders
107,BHARTIARTL,2023,288871.93,280003.55,66.89,3.6,37.51,0.1,26093.0,9.032722563248011,Communication Services,48.23,38.68961227451794,Caution,2,Dividend Leaders
107,BHARTIARTL,2023,288871.93,280003.55,66.89,3.6,37.51,0.1,26093.0,9.032722563248011,Communication Services,48.23,38.68961227451794,Caution,2,Dividend Leaders
108,BHARTIARTL,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,27809.0,7.345106122639473,Communication Services,48.23,32.24134356209829,Caution,2,Dividend Leaders
108,BHARTIARTL,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,27809.0,7.345106122639473,Communication Services,48.23,32.24134356209829,Caution,0,High Quality
108,BHARTIARTL,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,27809.0,7.345106122639473,Communication Services,48.23,32.24134356209829,Caution,1,Value Stocks
108,BHARTIARTL,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,27809.0,7.345106122639473,Communication Services,48.23,32.24134356209829,Caution,2,Dividend Leaders
108,BHARTIARTL,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,27809.0,7.345106122639473,Communication Services,48.23,32.24134356209829,Caution,2,Dividend Leaders
108,BHARTIARTL,2024,378605.83,429972.49,63.78,6.28,39.71,1.02,27809.0,7.345106122639473,Communication Services,48.23,32.24134356209829,Caution,2,Dividend Leaders
109,BHEL,2019,350456.18,447248.44,40.83,10.29,29.06,3.94,-1941.0,-0.55384955688326,Industrials,49.83,-18.06140878988561,Fair,4,Turnaround
109,BHEL,2019,350456.18,447248.44,40.83,10.29,29.06,3.94,-1941.0,-0.55384955688326,Industrials,49.83,-18.06140878988561,Fair,0,High Quality
109,BHEL,2019,350456.18,447248.44,40.83,10.29,29.06,3.94,-1941.0,-0.55384955688326,Industrials,49.83,-18.06140878988561,Fair,2,Dividend Leaders
109,BHEL,2019,350456.18,447248.44,40.83,10.29,29.06,3.94,-1941.0,-0.55384955688326,Industrials,49.83,-18.06140878988561,Fair,4,Turnaround
109,BHEL,2019,350456.18,447248.44,40.83,10.29,29.06,3.94,-1941.0,-0.55384955688326,Industrials,49.83,-18.06140878988561,Fair,4,Turnaround
109,BHEL,2019,350456.18,447248.44,40.83,10.29,29.06,3.94,-1941.0,-0.55384955688326,Industrials,49.83,-18.06140878988561,Fair,4,Turnaround
110,BHEL,2020,414401.34,466122.13,59.14,11.39,11.51,0.49,-1015.0,-0.2449316404237496,Industrials,49.83,18.68352398153723,Fair,4,Turnaround
110,BHEL,2020,414401.34,466122.13,59.14,11.39,11.51,0.49,-1015.0,-0.2449316404237496,Industrials,49.83,18.68352398153723,Fair,0,High Quality
110,BHEL,2020,414401.34,466122.13,59.14,11.39,11.51,0.49,-1015.0,-0.2449316404237496,Industrials,49.83,18.68352398153723,Fair,2,Dividend Leaders
110,BHEL,2020,414401.34,466122.13,59.14,11.39,11.51,0.49,-1015.0,-0.2449316404237496,Industrials,49.83,18.68352398153723,Fair,4,Turnaround
110,BHEL,2020,414401.34,466122.13,59.14,11.39,11.51,0.49,-1015.0,-0.2449316404237496,Industrials,49.83,18.68352398153723,Fair,4,Turnaround
110,BHEL,2020,414401.34,466122.13,59.14,11.39,11.51,0.49,-1015.0,-0.2449316404237496,Industrials,49.83,18.68352398153723,Fair,4,Turnaround
111,BHEL,2021,367749.87,385998.13,43.86,9.43,38.53,1.49,518.0,0.1408566099561096,Industrials,49.83,-11.98073449729079,Fair,4,Turnaround
111,BHEL,2021,367749.87,385998.13,43.86,9.43,38.53,1.49,518.0,0.1408566099561096,Industrials,49.83,-11.98073449729079,Fair,0,High Quality
111,BHEL,2021,367749.87,385998.13,43.86,9.43,38.53,1.49,518.0,0.1408566099561096,Industrials,49.83,-11.98073449729079,Fair,2,Dividend Leaders
111,BHEL,2021,367749.87,385998.13,43.86,9.43,38.53,1.49,518.0,0.1408566099561096,Industrials,49.83,-11.98073449729079,Fair,4,Turnaround
111,BHEL,2021,367749.87,385998.13,43.86,9.43,38.53,1.49,518.0,0.1408566099561096,Industrials,49.83,-11.98073449729079,Fair,4,Turnaround
111,BHEL,2021,367749.87,385998.13,43.86,9.43,38.53,1.49,518.0,0.1408566099561096,Industrials,49.83,-11.98073449729079,Fair,4,Turnaround
112,BHEL,2022,452493.05,503418.0,23.85,9.42,38.85,0.56,-458.0,-0.101217024217278,Industrials,49.83,-52.13726670680313,Discount,4,Turnaround
112,BHEL,2022,452493.05,503418.0,23.85,9.42,38.85,0.56,-458.0,-0.101217024217278,Industrials,49.83,-52.13726670680313,Discount,0,High Quality
112,BHEL,2022,452493.05,503418.0,23.85,9.42,38.85,0.56,-458.0,-0.101217024217278,Industrials,49.83,-52.13726670680313,Discount,2,Dividend Leaders
112,BHEL,2022,452493.05,503418.0,23.85,9.42,38.85,0.56,-458.0,-0.101217024217278,Industrials,49.83,-52.13726670680313,Discount,4,Turnaround
112,BHEL,2022,452493.05,503418.0,23.85,9.42,38.85,0.56,-458.0,-0.101217024217278,Industrials,49.83,-52.13726670680313,Discount,4,Turnaround
112,BHEL,2022,452493.05,503418.0,23.85,9.42,38.85,0.56,-458.0,-0.101217024217278,Industrials,49.83,-52.13726670680313,Discount,4,Turnaround
113,BHEL,2023,499389.38,459759.51,31.13,9.5,34.44,3.29,739.0,0.1479807199744616,Industrials,49.83,-37.52759381898454,Discount,4,Turnaround
113,BHEL,2023,499389.38,459759.51,31.13,9.5,34.44,3.29,739.0,0.1479807199744616,Industrials,49.83,-37.52759381898454,Discount,0,High Quality
113,BHEL,2023,499389.38,459759.51,31.13,9.5,34.44,3.29,739.0,0.1479807199744616,Industrials,49.83,-37.52759381898454,Discount,2,Dividend Leaders
113,BHEL,2023,499389.38,459759.51,31.13,9.5,34.44,3.29,739.0,0.1479807199744616,Industrials,49.83,-37.52759381898454,Discount,4,Turnaround
113,BHEL,2023,499389.38,459759.51,31.13,9.5,34.44,3.29,739.0,0.1479807199744616,Industrials,49.83,-37.52759381898454,Discount,4,Turnaround
113,BHEL,2023,499389.38,459759.51,31.13,9.5,34.44,3.29,739.0,0.1479807199744616,Industrials,49.83,-37.52759381898454,Discount,4,Turnaround
114,BHEL,2024,540053.85,682460.17,29.8,11.43,21.59,4.04,-2382.0,-0.4410671269170658,Industrials,49.83,-40.19666867348986,Discount,4,Turnaround
114,BHEL,2024,540053.85,682460.17,29.8,11.43,21.59,4.04,-2382.0,-0.4410671269170658,Industrials,49.83,-40.19666867348986,Discount,0,High Quality
114,BHEL,2024,540053.85,682460.17,29.8,11.43,21.59,4.04,-2382.0,-0.4410671269170658,Industrials,49.83,-40.19666867348986,Discount,2,Dividend Leaders
114,BHEL,2024,540053.85,682460.17,29.8,11.43,21.59,4.04,-2382.0,-0.4410671269170658,Industrials,49.83,-40.19666867348986,Discount,4,Turnaround
114,BHEL,2024,540053.85,682460.17,29.8,11.43,21.59,4.04,-2382.0,-0.4410671269170658,Industrials,49.83,-40.19666867348986,Discount,4,Turnaround
114,BHEL,2024,540053.85,682460.17,29.8,11.43,21.59,4.04,-2382.0,-0.4410671269170658,Industrials,49.83,-40.19666867348986,Discount,4,Turnaround
115,BOSCHLTD,2019,1557190.4,1534921.24,56.11,11.21,30.98,2.27,2359.0,0.1514907875106346,Consumer Discretionary,44.145,27.103862272058,Caution,2,Dividend Leaders
115,BOSCHLTD,2019,1557190.4,1534921.24,56.11,11.21,30.98,2.27,2359.0,0.1514907875106346,Consumer Discretionary,44.145,27.103862272058,Caution,4,Turnaround
115,BOSCHLTD,2019,1557190.4,1534921.24,56.11,11.21,30.98,2.27,2359.0,0.1514907875106346,Consumer Discretionary,44.145,27.103862272058,Caution,1,Value Stocks
115,BOSCHLTD,2019,1557190.4,1534921.24,56.11,11.21,30.98,2.27,2359.0,0.1514907875106346,Consumer Discretionary,44.145,27.103862272058,Caution,1,Value Stocks
115,BOSCHLTD,2019,1557190.4,1534921.24,56.11,11.21,30.98,2.27,2359.0,0.1514907875106346,Consumer Discretionary,44.145,27.103862272058,Caution,1,Value Stocks
115,BOSCHLTD,2019,1557190.4,1534921.24,56.11,11.21,30.98,2.27,2359.0,0.1514907875106346,Consumer Discretionary,44.145,27.103862272058,Caution,0,High Quality
116,BOSCHLTD,2020,1332371.44,1338463.46,31.28,12.85,34.43,0.47,463.0,0.03475006939506298,Consumer Discretionary,44.145,-29.14259825574809,Discount,2,Dividend Leaders
116,BOSCHLTD,2020,1332371.44,1338463.46,31.28,12.85,34.43,0.47,463.0,0.03475006939506298,Consumer Discretionary,44.145,-29.14259825574809,Discount,4,Turnaround
116,BOSCHLTD,2020,1332371.44,1338463.46,31.28,12.85,34.43,0.47,463.0,0.03475006939506298,Consumer Discretionary,44.145,-29.14259825574809,Discount,1,Value Stocks
116,BOSCHLTD,2020,1332371.44,1338463.46,31.28,12.85,34.43,0.47,463.0,0.03475006939506298,Consumer Discretionary,44.145,-29.14259825574809,Discount,1,Value Stocks
116,BOSCHLTD,2020,1332371.44,1338463.46,31.28,12.85,34.43,0.47,463.0,0.03475006939506298,Consumer Discretionary,44.145,-29.14259825574809,Discount,1,Value Stocks
116,BOSCHLTD,2020,1332371.44,1338463.46,31.28,12.85,34.43,0.47,463.0,0.03475006939506298,Consumer Discretionary,44.145,-29.14259825574809,Discount,0,High Quality
117,BOSCHLTD,2021,1765282.83,1717590.17,37.83,3.62,35.11,3.37,372.0,0.02107311042049845,Consumer Discretionary,44.145,-14.30513081889228,Fair,2,Dividend Leaders
117,BOSCHLTD,2021,1765282.83,1717590.17,37.83,3.62,35.11,3.37,372.0,0.02107311042049845,Consumer Discretionary,44.145,-14.30513081889228,Fair,4,Turnaround
117,BOSCHLTD,2021,1765282.83,1717590.17,37.83,3.62,35.11,3.37,372.0,0.02107311042049845,Consumer Discretionary,44.145,-14.30513081889228,Fair,1,Value Stocks
117,BOSCHLTD,2021,1765282.83,1717590.17,37.83,3.62,35.11,3.37,372.0,0.02107311042049845,Consumer Discretionary,44.145,-14.30513081889228,Fair,1,Value Stocks
117,BOSCHLTD,2021,1765282.83,1717590.17,37.83,3.62,35.11,3.37,372.0,0.02107311042049845,Consumer Discretionary,44.145,-14.30513081889228,Fair,1,Value Stocks
117,BOSCHLTD,2021,1765282.83,1717590.17,37.83,3.62,35.11,3.37,372.0,0.02107311042049845,Consumer Discretionary,44.145,-14.30513081889228,Fair,0,High Quality
118,BOSCHLTD,2022,1812529.57,2125646.68,21.27,6.04,18.2,1.07,238.0,0.01313082026021788,Consumer Discretionary,44.145,-51.81787291879034,Discount,2,Dividend Leaders
118,BOSCHLTD,2022,1812529.57,2125646.68,21.27,6.04,18.2,1.07,238.0,0.01313082026021788,Consumer Discretionary,44.145,-51.81787291879034,Discount,4,Turnaround
118,BOSCHLTD,2022,1812529.57,2125646.68,21.27,6.04,18.2,1.07,238.0,0.01313082026021788,Consumer Discretionary,44.145,-51.81787291879034,Discount,1,Value Stocks
118,BOSCHLTD,2022,1812529.57,2125646.68,21.27,6.04,18.2,1.07,238.0,0.01313082026021788,Consumer Discretionary,44.145,-51.81787291879034,Discount,1,Value Stocks
118,BOSCHLTD,2022,1812529.57,2125646.68,21.27,6.04,18.2,1.07,238.0,0.01313082026021788,Consumer Discretionary,44.145,-51.81787291879034,Discount,1,Value Stocks
118,BOSCHLTD,2022,1812529.57,2125646.68,21.27,6.04,18.2,1.07,238.0,0.01313082026021788,Consumer Discretionary,44.145,-51.81787291879034,Discount,0,High Quality
119,BOSCHLTD,2023,2334820.89,2735332.08,28.16,4.01,5.63,1.56,1476.0,0.06321684058600315,Consumer Discretionary,44.145,-36.21021633254048,Discount,2,Dividend Leaders
119,BOSCHLTD,2023,2334820.89,2735332.08,28.16,4.01,5.63,1.56,1476.0,0.06321684058600315,Consumer Discretionary,44.145,-36.21021633254048,Discount,4,Turnaround
119,BOSCHLTD,2023,2334820.89,2735332.08,28.16,4.01,5.63,1.56,1476.0,0.06321684058600315,Consumer Discretionary,44.145,-36.21021633254048,Discount,1,Value Stocks
119,BOSCHLTD,2023,2334820.89,2735332.08,28.16,4.01,5.63,1.56,1476.0,0.06321684058600315,Consumer Discretionary,44.145,-36.21021633254048,Discount,1,Value Stocks
119,BOSCHLTD,2023,2334820.89,2735332.08,28.16,4.01,5.63,1.56,1476.0,0.06321684058600315,Consumer Discretionary,44.145,-36.21021633254048,Discount,1,Value Stocks
119,BOSCHLTD,2023,2334820.89,2735332.08,28.16,4.01,5.63,1.56,1476.0,0.06321684058600315,Consumer Discretionary,44.145,-36.21021633254048,Discount,0,High Quality
120,BOSCHLTD,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,1536.0,0.05908701218425355,Consumer Discretionary,44.145,32.35927058557029,Caution,2,Dividend Leaders
120,BOSCHLTD,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,1536.0,0.05908701218425355,Consumer Discretionary,44.145,32.35927058557029,Caution,4,Turnaround
120,BOSCHLTD,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,1536.0,0.05908701218425355,Consumer Discretionary,44.145,32.35927058557029,Caution,1,Value Stocks
120,BOSCHLTD,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,1536.0,0.05908701218425355,Consumer Discretionary,44.145,32.35927058557029,Caution,1,Value Stocks
120,BOSCHLTD,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,1536.0,0.05908701218425355,Consumer Discretionary,44.145,32.35927058557029,Caution,1,Value Stocks
120,BOSCHLTD,2024,2599556.05,2628370.51,58.43,6.47,16.07,4.23,1536.0,0.05908701218425355,Consumer Discretionary,44.145,32.35927058557029,Caution,0,High Quality
121,BPCL,2019,417435.04,439524.17,25.37,3.65,15.58,3.89,-294.0,-0.07043012009724914,Energy,41.495,-38.860103626943,Discount,1,Value Stocks
121,BPCL,2019,417435.04,439524.17,25.37,3.65,15.58,3.89,-294.0,-0.07043012009724914,Energy,41.495,-38.860103626943,Discount,4,Turnaround
121,BPCL,2019,417435.04,439524.17,25.37,3.65,15.58,3.89,-294.0,-0.07043012009724914,Energy,41.495,-38.860103626943,Discount,1,Value Stocks
121,BPCL,2019,417435.04,439524.17,25.37,3.65,15.58,3.89,-294.0,-0.07043012009724914,Energy,41.495,-38.860103626943,Discount,1,Value Stocks
121,BPCL,2019,417435.04,439524.17,25.37,3.65,15.58,3.89,-294.0,-0.07043012009724914,Energy,41.495,-38.860103626943,Discount,1,Value Stocks
121,BPCL,2019,417435.04,439524.17,25.37,3.65,15.58,3.89,-294.0,-0.07043012009724914,Energy,41.495,-38.860103626943,Discount,2,Dividend Leaders
122,BPCL,2020,514923.42,603696.12,40.91,7.86,14.35,0.33,-3254.0,-0.6319386288547528,Energy,41.495,-1.409808410651888,Fair,1,Value Stocks
122,BPCL,2020,514923.42,603696.12,40.91,7.86,14.35,0.33,-3254.0,-0.6319386288547528,Energy,41.495,-1.409808410651888,Fair,4,Turnaround
122,BPCL,2020,514923.42,603696.12,40.91,7.86,14.35,0.33,-3254.0,-0.6319386288547528,Energy,41.495,-1.409808410651888,Fair,1,Value Stocks
122,BPCL,2020,514923.42,603696.12,40.91,7.86,14.35,0.33,-3254.0,-0.6319386288547528,Energy,41.495,-1.409808410651888,Fair,1,Value Stocks
122,BPCL,2020,514923.42,603696.12,40.91,7.86,14.35,0.33,-3254.0,-0.6319386288547528,Energy,41.495,-1.409808410651888,Fair,1,Value Stocks
122,BPCL,2020,514923.42,603696.12,40.91,7.86,14.35,0.33,-3254.0,-0.6319386288547528,Energy,41.495,-1.409808410651888,Fair,2,Dividend Leaders
123,BPCL,2021,522915.18,574282.97,12.13,1.78,14.21,1.65,20981.0,4.012314195965778,Energy,41.495,-70.76756235691046,Discount,1,Value Stocks
123,BPCL,2021,522915.18,574282.97,12.13,1.78,14.21,1.65,20981.0,4.012314195965778,Energy,41.495,-70.76756235691046,Discount,4,Turnaround
123,BPCL,2021,522915.18,574282.97,12.13,1.78,14.21,1.65,20981.0,4.012314195965778,Energy,41.495,-70.76756235691046,Discount,1,Value Stocks
123,BPCL,2021,522915.18,574282.97,12.13,1.78,14.21,1.65,20981.0,4.012314195965778,Energy,41.495,-70.76756235691046,Discount,1,Value Stocks
123,BPCL,2021,522915.18,574282.97,12.13,1.78,14.21,1.65,20981.0,4.012314195965778,Energy,41.495,-70.76756235691046,Discount,1,Value Stocks
123,BPCL,2021,522915.18,574282.97,12.13,1.78,14.21,1.65,20981.0,4.012314195965778,Energy,41.495,-70.76756235691046,Discount,2,Dividend Leaders
124,BPCL,2022,547313.57,518390.47,24.26,4.29,7.37,1.47,12198.0,2.22870410466892,Energy,41.495,-41.53512471382093,Discount,1,Value Stocks
124,BPCL,2022,547313.57,518390.47,24.26,4.29,7.37,1.47,12198.0,2.22870410466892,Energy,41.495,-41.53512471382093,Discount,4,Turnaround
124,BPCL,2022,547313.57,518390.47,24.26,4.29,7.37,1.47,12198.0,2.22870410466892,Energy,41.495,-41.53512471382093,Discount,1,Value Stocks
124,BPCL,2022,547313.57,518390.47,24.26,4.29,7.37,1.47,12198.0,2.22870410466892,Energy,41.495,-41.53512471382093,Discount,1,Value Stocks
124,BPCL,2022,547313.57,518390.47,24.26,4.29,7.37,1.47,12198.0,2.22870410466892,Energy,41.495,-41.53512471382093,Discount,1,Value Stocks
124,BPCL,2022,547313.57,518390.47,24.26,4.29,7.37,1.47,12198.0,2.22870410466892,Energy,41.495,-41.53512471382093,Discount,2,Dividend Leaders
125,BPCL,2023,484980.46,572947.73,35.8,5.24,9.43,1.02,4660.0,0.9608634541688544,Energy,41.495,-13.72454512591879,Fair,1,Value Stocks
125,BPCL,2023,484980.46,572947.73,35.8,5.24,9.43,1.02,4660.0,0.9608634541688544,Energy,41.495,-13.72454512591879,Fair,4,Turnaround
125,BPCL,2023,484980.46,572947.73,35.8,5.24,9.43,1.02,4660.0,0.9608634541688544,Energy,41.495,-13.72454512591879,Fair,1,Value Stocks
125,BPCL,2023,484980.46,572947.73,35.8,5.24,9.43,1.02,4660.0,0.9608634541688544,Energy,41.495,-13.72454512591879,Fair,1,Value Stocks
125,BPCL,2023,484980.46,572947.73,35.8,5.24,9.43,1.02,4660.0,0.9608634541688544,Energy,41.495,-13.72454512591879,Fair,1,Value Stocks
125,BPCL,2023,484980.46,572947.73,35.8,5.24,9.43,1.02,4660.0,0.9608634541688544,Energy,41.495,-13.72454512591879,Fair,2,Dividend Leaders
126,BPCL,2024,468662.13,606487.07,68.15,0.72,26.59,1.15,25415.0,5.422883218663305,Energy,41.495,64.23665501867697,Caution,1,Value Stocks
126,BPCL,2024,468662.13,606487.07,68.15,0.72,26.59,1.15,25415.0,5.422883218663305,Energy,41.495,64.23665501867697,Caution,4,Turnaround
126,BPCL,2024,468662.13,606487.07,68.15,0.72,26.59,1.15,25415.0,5.422883218663305,Energy,41.495,64.23665501867697,Caution,1,Value Stocks
126,BPCL,2024,468662.13,606487.07,68.15,0.72,26.59,1.15,25415.0,5.422883218663305,Energy,41.495,64.23665501867697,Caution,1,Value Stocks
126,BPCL,2024,468662.13,606487.07,68.15,0.72,26.59,1.15,25415.0,5.422883218663305,Energy,41.495,64.23665501867697,Caution,1,Value Stocks
126,BPCL,2024,468662.13,606487.07,68.15,0.72,26.59,1.15,25415.0,5.422883218663305,Energy,41.495,64.23665501867697,Caution,2,Dividend Leaders
127,BRITANNIA,2019,193703.11,184529.76,39.95,9.67,24.41,4.4,304.0,0.1569412076037396,Consumer Staples,37.735,5.869882072346637,Fair,4,Turnaround
127,BRITANNIA,2019,193703.11,184529.76,39.95,9.67,24.41,4.4,304.0,0.1569412076037396,Consumer Staples,37.735,5.869882072346637,Fair,1,Value Stocks
127,BRITANNIA,2019,193703.11,184529.76,39.95,9.67,24.41,4.4,304.0,0.1569412076037396,Consumer Staples,37.735,5.869882072346637,Fair,1,Value Stocks
127,BRITANNIA,2019,193703.11,184529.76,39.95,9.67,24.41,4.4,304.0,0.1569412076037396,Consumer Staples,37.735,5.869882072346637,Fair,0,High Quality
127,BRITANNIA,2019,193703.11,184529.76,39.95,9.67,24.41,4.4,304.0,0.1569412076037396,Consumer Staples,37.735,5.869882072346637,Fair,1,Value Stocks
